TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,TransactionHour,TransactionWeekday,IsNightTransaction,HighTransactionAmount,HighLoginAttempts,LowAccountBalance,TransactionAmountToBalanceRatio,is_fraud_predicted
TX001944,AC00213,117.25,2023-04-03 16:35:30,0,1,D000280,98.39.212.221,M091,2,31,0,73,1,13694.68,2024-11-04 08:08:29,-50167979.0,16,0,0,0,0,0,0.008561093717142924,0
TX001945,AC00165,135.27,2023-08-10 16:16:41,1,1,D000526,166.79.195.157,M050,0,48,0,131,1,9410.51,2024-11-04 08:09:32,-39023571.0,16,3,0,0,0,0,0.0143728264646162,0
TX001946,AC00299,185.1,2023-08-08 16:21:01,1,0,D000664,211.97.88.141,M005,1,53,2,23,1,6115.63,2024-11-04 08:10:41,-39196180.0,16,1,0,0,0,0,0.03026176178712788,0
TX001947,AC00119,113.54,2023-09-22 16:42:46,1,8,D000006,155.19.119.0,M036,2,38,1,273,1,5581.21,2024-11-04 08:08:45,-35306759.0,16,4,0,0,0,0,0.0203396145970861,0
TX001948,AC00409,354.96,2023-11-29 16:27:38,1,13,D000282,5.50.152.168,M014,2,69,0,96,1,6712.94,2024-11-04 08:08:19,-29432441.0,16,2,0,0,0,0,0.05286910517520264,0
TX001949,AC00100,224.22,2023-01-23 18:45:00,1,14,D000421,148.234.210.167,M086,1,53,0,37,1,8400.87,2024-11-04 08:12:18,-56208438.0,18,0,0,0,0,0,0.026686916127005057,0
TX001950,AC00244,737.1,2023-07-19 16:11:01,1,42,D000637,146.250.144.172,M032,0,60,2,92,1,4644.19,2024-11-04 08:11:08,-40924807.0,16,2,0,0,0,0,0.15868026926778023,0
TX001951,AC00382,223.22,2023-07-17 16:20:27,1,13,D000397,66.255.7.16,M018,0,27,3,96,1,1734.22,2024-11-04 08:08:15,-41096868.0,16,0,0,0,0,0,0.1286407487235048,0
TX001952,AC00389,557.26,2023-10-04 17:06:57,1,38,D000184,197.23.128.119,M076,0,69,0,53,1,5237.12,2024-11-04 08:09:49,-34268572.0,17,2,0,0,0,0,0.10638549708674104,0
TX001953,AC00350,1496.57,2023-02-27 16:18:28,1,22,D000139,182.84.41.229,M092,2,33,1,95,1,969.06,2024-11-04 08:06:37,-53192889.0,16,0,0,1,0,0,1.542760241634538,0
TX001954,AC00275,27.44,2023-11-06 17:23:43,1,4,D000451,177.172.184.163,M057,0,62,2,164,1,5950.48,2024-11-04 08:08:43,-31416300.0,17,0,0,0,0,0,0.004610617863119762,0
TX001955,AC00231,310.09,2023-11-24 16:49:29,1,11,D000405,89.18.54.235,M068,1,36,0,166,1,9962.5,2024-11-04 08:10:52,-29863283.0,16,4,0,0,0,0,0.031122597480804936,0
TX001956,AC00449,80.38,2023-03-06 16:25:52,1,18,D000686,1.238.163.61,M064,2,52,0,116,1,9662.88,2024-11-04 08:09:54,-52587842.0,16,0,0,0,0,0,0.008317570168503749,0
TX001957,AC00248,26.1,2023-12-01 17:45:05,0,11,D000017,170.154.69.105,M032,1,66,0,115,1,5243.0,2024-11-04 08:10:24,-29255119.0,17,4,0,0,0,0,0.004977116704805492,0
TX001958,AC00301,845.14,2023-01-09 16:21:35,0,28,D000154,8.244.162.185,M026,1,73,2,183,1,1702.65,2024-11-04 08:11:10,-57426575.0,16,0,0,0,0,0,0.4960760719631379,0
TX001959,AC00023,59.73,2023-05-22 16:38:39,1,14,D000681,186.57.149.225,M019,0,27,3,56,1,800.93,2024-11-04 08:10:10,-45934291.0,16,0,0,0,0,0,0.07448281022034342,0
TX001960,AC00272,758.77,2023-06-23 16:12:15,1,35,D000332,163.69.89.200,M009,0,60,1,114,1,7231.47,2024-11-04 08:08:24,-43170969.0,16,4,0,0,0,0,0.10491160004811634,0
TX001961,AC00377,301.51,2023-02-24 16:33:33,1,5,D000509,193.190.29.63,M089,0,22,3,284,1,1052.31,2024-11-04 08:11:09,-53451456.0,16,4,0,0,0,0,0.2862500118673515,0
TX001962,AC00276,418.03,2023-09-04 17:46:40,1,2,D000391,47.167.178.158,M051,2,58,0,161,1,10721.29,2024-11-04 08:08:43,-36858123.0,17,0,0,0,0,0,0.038987007439642084,0
TX001963,AC00427,118.06,2023-05-24 17:07:57,0,19,D000441,7.146.35.122,M082,1,32,0,31,1,13560.63,2024-11-04 08:07:10,-45759553.0,17,2,0,0,0,0,0.008705443224745108,0
TX001964,AC00220,483.92,2023-10-16 18:57:30,1,27,D000046,145.179.219.57,M092,0,70,2,115,1,3138.0,2024-11-04 08:06:59,-33224969.0,18,0,0,0,0,0,0.15416374641605607,0
TX001965,AC00370,78.93,2023-02-17 16:41:31,1,23,D000602,211.45.75.44,M099,0,38,0,145,1,9916.24,2024-11-04 08:12:17,-54055846.0,16,4,0,0,0,0,0.00795886758815961,0
TX001966,AC00187,36.63,2023-05-04 17:02:55,1,24,D000560,16.94.155.46,M094,0,75,2,261,1,7941.73,2024-11-04 08:07:35,-47487880.0,17,3,0,0,0,0,0.004611764468891679,0
TX001967,AC00293,87.85,2023-12-13 17:25:54,1,7,D000654,184.146.10.88,M062,1,49,1,63,1,3753.24,2024-11-04 08:07:16,-28219282.0,17,2,0,0,0,0,0.023400208830548927,0
TX001968,AC00203,1001.83,2023-07-17 17:46:06,1,30,D000220,89.18.54.235,M051,2,31,0,55,1,9733.83,2024-11-04 08:11:43,-41091937.0,17,0,0,1,0,0,0.10291191525686633,0
TX001969,AC00016,705.34,2023-09-12 18:52:56,1,42,D000562,63.67.150.226,M026,2,59,0,124,1,5003.22,2024-11-04 08:12:18,-36163162.0,18,1,0,0,0,0,0.14094903901107464,0
TX001970,AC00189,146.55,2023-08-03 18:35:54,1,41,D000163,82.75.200.117,M002,2,54,2,124,5,4087.44,2024-11-04 08:07:38,-39619904.0,18,3,0,0,1,0,0.03584496776276526,0
TX001971,AC00005,116.89,2023-11-20 16:31:15,1,8,D000328,146.250.144.172,M064,2,71,2,226,1,4880.31,2024-11-04 08:06:37,-30209722.0,16,0,0,0,0,0,0.0239464406071321,0
TX001972,AC00190,106.41,2023-01-16 16:37:34,1,20,D000473,84.237.126.96,M063,1,57,2,87,1,1310.38,2024-11-04 08:07:01,-56820567.0,16,0,0,0,0,0,0.08114352819167593,0
TX001973,AC00480,1087.9,2023-03-27 18:06:17,1,4,D000549,112.86.148.212,M053,0,78,2,103,1,2513.51,2024-11-04 08:12:04,-50767547.0,18,0,0,1,0,0,0.43264890575102105,0
TX001974,AC00407,584.41,2023-01-02 16:51:47,1,19,D000326,124.180.225.109,M051,0,23,3,41,1,4475.22,2024-11-04 08:11:29,-58029582.0,16,0,0,0,0,0,0.13055881971842312,0
TX001975,AC00195,584.98,2023-06-12 16:25:22,0,6,D000175,201.95.180.152,M093,1,55,2,121,1,6521.05,2024-11-04 08:07:59,-44120557.0,16,0,0,0,0,0,0.0896926579833028,0
TX001976,AC00260,79.21,2023-11-24 17:52:34,1,7,D000014,165.143.173.165,M055,1,56,2,140,1,1615.04,2024-11-04 08:07:01,-29859267.0,17,4,0,0,0,0,0.04901487586940917,0
TX001977,AC00006,173.13,2023-10-05 16:46:31,0,1,D000485,5.50.152.168,M044,2,20,3,288,1,1490.34,2024-11-04 08:07:24,-34183253.0,16,3,0,0,0,0,0.11609022758056513,0
TX001978,AC00294,335.7,2023-01-30 17:47:41,1,12,D000180,184.57.159.204,M012,0,80,2,57,1,6601.44,2024-11-04 08:10:11,-55606950.0,17,0,0,0,0,0,0.05084483918066654,0
TX001979,AC00327,1225.5,2023-11-27 16:02:08,0,19,D000507,156.187.182.236,M066,2,50,0,109,1,8611.17,2024-11-04 08:11:41,-29606973.0,16,0,0,1,0,0,0.1422986308909369,0
TX001980,AC00013,422.81,2023-11-20 16:07:20,1,20,D000050,77.92.193.22,M036,1,28,3,193,1,1929.28,2024-11-04 08:10:28,-30211388.0,16,0,0,0,0,0,0.21904076092587604,0
TX001981,AC00386,135.43,2023-10-06 16:14:51,1,38,D000626,120.170.93.69,M031,0,57,2,92,1,5315.83,2024-11-04 08:08:57,-34098846.0,16,4,0,0,0,0,0.02547194474903279,0
TX001982,AC00256,584.88,2023-12-19 17:19:47,1,30,D000202,91.204.200.167,M042,0,26,3,121,1,548.45,2024-11-04 08:11:03,-27701476.0,17,1,0,0,0,0,1.0644826644826644,0
TX001983,AC00439,308.94,2023-04-03 16:35:29,1,20,D000650,49.20.211.229,M092,2,25,3,167,1,1931.66,2024-11-04 08:07:47,-50167938.0,16,0,0,0,0,0,0.15985222439539287,0
TX001984,AC00088,295.93,2023-02-20 17:26:39,1,4,D000414,145.179.219.57,M021,1,36,0,117,1,1050.63,2024-11-04 08:09:56,-53793797.0,17,0,0,0,0,0,0.2814012532925078,0
TX001985,AC00303,1512.99,2023-08-08 17:15:50,1,30,D000032,195.164.171.146,M071,2,19,3,50,1,9963.39,2024-11-04 08:09:45,-39192835.0,17,1,0,1,0,0,0.15183970117588735,0
TX001986,AC00245,77.44,2023-06-26 16:28:59,1,42,D000218,195.164.171.146,M011,1,58,2,268,1,1950.63,2024-11-04 08:10:59,-42910920.0,16,0,0,0,0,0,0.03967965239312779,0
TX001987,AC00188,92.5,2023-09-25 16:22:10,0,39,D000520,113.137.153.101,M080,2,40,1,70,1,6295.45,2024-11-04 08:08:25,-35048775.0,16,0,0,0,0,0,0.014690817841799745,0
TX001988,AC00225,97.74,2023-09-04 16:46:29,0,20,D000211,218.238.171.184,M046,2,41,1,137,1,4113.63,2024-11-04 08:07:15,-36861646.0,16,0,0,0,0,0,0.023754262230139767,0
TX001989,AC00278,291.68,2023-08-07 18:07:57,1,8,D000021,72.128.135.172,M058,0,21,3,90,1,1451.02,2024-11-04 08:11:59,-39276242.0,18,0,0,0,0,0,0.20087877577443838,0
TX001990,AC00311,56.96,2023-06-26 17:38:30,1,0,D000379,70.130.169.235,M011,0,22,3,135,1,1597.85,2024-11-04 08:07:18,-42906528.0,17,0,0,0,0,0,0.03562560590424368,0
TX001991,AC00206,436.8,2023-07-03 16:15:11,1,39,D000619,19.228.76.177,M082,2,27,3,92,1,1256.33,2024-11-04 08:10:00,-42306889.0,16,0,0,0,0,0,0.34740282980601755,0
TX001992,AC00329,259.49,2023-06-09 16:31:56,1,2,D000433,162.151.179.167,M045,2,72,2,292,1,7320.61,2024-11-04 08:07:31,-44379335.0,16,4,0,0,0,0,0.03544165832378398,0
TX001993,AC00338,726.26,2023-02-13 17:13:49,1,29,D000386,69.160.14.157,M035,2,57,2,147,1,2150.38,2024-11-04 08:06:49,-54399180.0,17,0,0,0,0,0,0.3375786704347907,0
TX001994,AC00409,568.68,2023-04-25 18:47:16,1,15,D000283,189.248.139.91,M075,0,72,2,101,1,2940.04,2024-11-04 08:08:39,-48259283.0,18,1,0,0,0,0,0.1933601719119767,0
TX001995,AC00114,77.57,2023-12-13 17:02:21,1,1,D000441,136.104.90.223,M091,2,49,0,225,1,12801.93,2024-11-04 08:07:54,-28220733.0,17,2,0,0,0,0,0.006058769359826226,0
TX001996,AC00460,999.28,2023-05-22 17:45:50,1,4,D000032,125.89.163.224,M050,2,29,1,40,1,4272.41,2024-11-04 08:12:15,-45930385.0,17,0,0,1,0,0,0.23383667843712633,0
TX001997,AC00373,14.16,2023-01-09 16:49:07,0,28,D000665,12.240.113.200,M076,1,74,2,290,1,5399.76,2024-11-04 08:10:20,-57424873.0,16,0,0,0,0,0,0.002621853220657833,0
TX001998,AC00021,1142.83,2023-07-14 17:44:23,0,29,D000493,219.98.242.240,M028,1,61,2,48,1,2467.39,2024-11-04 08:11:26,-41351223.0,17,4,0,1,0,0,0.4629859949197655,0
TX001999,AC00235,61.33,2023-09-20 18:18:00,1,33,D000201,167.95.191.52,M018,0,27,1,129,1,7537.4,2024-11-04 08:06:27,-35473707.0,18,2,0,0,0,0,0.008135678658601295,0
TX002000,AC00261,27.64,2023-06-09 17:14:26,1,27,D000044,208.142.57.37,M065,2,54,1,23,1,7498.51,2024-11-04 08:08:22,-44376836.0,17,4,0,0,0,0,0.003685574124176113,0
TX002001,AC00456,3.85,2023-04-17 16:27:27,1,38,D000058,72.192.101.196,M025,0,29,0,32,1,10506.41,2024-11-04 08:08:51,-48958884.0,16,0,0,0,0,0,0.00036640808724509654,0
TX002002,AC00332,431.22,2023-04-21 16:25:49,0,2,D000301,111.226.226.202,M051,1,73,2,129,1,6505.98,2024-11-04 08:07:30,-48613301.0,16,4,0,0,0,0,0.0662703742750093,0
TX002003,AC00245,178.55,2023-12-15 16:16:30,1,15,D000630,16.250.113.156,M076,1,55,1,67,1,7568.4,2024-11-04 08:12:21,-28050951.0,16,4,0,0,0,0,0.023588395381404077,0
TX002004,AC00388,248.76,2023-05-24 16:12:18,1,10,D000334,80.75.92.66,M091,0,18,3,56,1,546.46,2024-11-04 08:06:33,-45762855.0,16,2,0,0,0,0,0.454389361779856,0
TX002005,AC00008,76.16,2023-11-21 16:45:29,1,37,D000539,100.128.70.210,M060,0,23,3,99,1,1072.25,2024-11-04 08:12:04,-30122795.0,16,1,0,0,0,0,0.07096203121360353,0
TX002006,AC00066,347.25,2023-01-30 18:49:52,1,16,D000646,33.28.138.82,M062,0,69,0,250,1,7273.55,2024-11-04 08:08:01,-55603089.0,18,0,0,0,0,0,0.047734911437820896,0
TX002007,AC00227,28.04,2023-02-15 16:37:09,1,20,D000101,114.223.129.47,M008,0,57,0,146,5,11197.54,2024-11-04 08:12:17,-54228908.0,16,2,0,0,1,0,0.002503897829538493,0
TX002008,AC00352,325.98,2023-07-20 16:58:39,1,42,D000232,141.241.241.128,M086,0,19,3,277,1,782.35,2024-11-04 08:08:23,-40835384.0,16,3,0,0,0,0,0.41613582689730005,0
TX002009,AC00481,249.56,2023-11-20 16:05:05,1,27,D000617,49.10.93.200,M083,1,76,2,246,1,4444.95,2024-11-04 08:11:08,-30211563.0,16,0,0,0,0,0,0.05613198528998302,0
TX002010,AC00341,17.43,2023-02-23 16:21:38,1,0,D000574,155.19.119.0,M042,0,56,0,33,1,10658.88,2024-11-04 08:08:36,-53538418.0,16,3,0,0,0,0,0.001635102834178246,0
TX002011,AC00065,198.01,2023-04-24 17:46:41,0,2,D000145,83.80.89.29,M005,1,26,3,40,1,250.93,2024-11-04 08:10:09,-48349408.0,17,0,0,0,0,0,0.7859722938911602,0
TX002012,AC00248,585.58,2023-09-04 16:13:40,1,33,D000580,175.166.115.182,M091,1,23,3,55,1,1729.02,2024-11-04 08:09:16,-36863736.0,16,0,0,0,0,0,0.3384816360504503,0
TX002013,AC00177,434.67,2023-12-05 18:33:02,0,41,D000107,13.149.61.4,M024,2,27,3,124,1,1298.13,2024-11-04 08:10:09,-28906627.0,18,1,0,0,0,0,0.33458545334185186,0
TX002014,AC00139,510.7,2023-06-07 16:35:27,0,26,D000167,156.96.135.18,M040,2,27,3,294,1,5828.48,2024-11-04 08:07:57,-44551950.0,16,2,0,0,0,0,0.08760644174094431,0
TX002015,AC00252,331.98,2023-08-28 16:40:01,1,10,D000302,60.153.124.80,M047,0,74,2,12,1,7600.99,2024-11-04 08:09:26,-37466965.0,16,0,0,0,0,0,0.04367014426485697,0
TX002016,AC00286,199.54,2023-10-10 17:24:33,1,32,D000631,16.250.113.156,M070,2,56,1,268,1,9603.73,2024-11-04 08:10:49,-33749176.0,17,1,0,0,0,0,0.020775180562077226,0
TX002017,AC00001,212.97,2023-11-14 16:56:34,1,1,D000492,45.241.13.208,M003,2,59,1,178,1,4180.4,2024-11-04 08:10:42,-30726848.0,16,1,0,0,0,0,0.050932701965848766,0
TX002018,AC00453,270.56,2023-02-17 16:57:32,1,30,D000203,57.166.147.242,M038,2,23,3,139,1,1268.44,2024-11-04 08:08:05,-54054633.0,16,4,0,0,0,0,0.21313335013864382,0
TX002019,AC00291,306.37,2023-06-27 18:26:08,1,7,D000484,21.122.39.207,M015,0,26,1,120,1,9609.67,2024-11-04 08:07:43,-42817295.0,18,1,0,0,0,0,0.03187811047512817,0
TX002020,AC00113,643.02,2023-10-02 17:47:19,0,11,D000534,34.125.226.63,M065,0,38,0,85,1,11989.39,2024-11-04 08:07:01,-34438782.0,17,0,0,0,0,0,0.05362794704759395,0
TX002021,AC00390,98.48,2023-02-16 17:14:41,1,24,D000440,202.194.199.70,M090,1,47,1,12,1,9538.92,2024-11-04 08:11:29,-54140208.0,17,3,0,0,0,0,0.010322937718555292,0
TX002022,AC00345,889.01,2023-08-29 17:55:07,1,41,D000299,198.166.198.233,M030,2,36,1,169,1,4826.88,2024-11-04 08:11:23,-37376176.0,17,1,0,1,0,0,0.18414086514163566,0
TX002023,AC00011,537.86,2023-09-19 16:44:21,1,18,D000159,144.228.168.6,M001,2,27,3,134,1,293.06,2024-11-04 08:09:27,-35565906.0,16,1,0,0,0,0,1.8290825001700333,0
TX002024,AC00106,241.18,2023-05-30 18:29:15,1,23,D000616,12.240.113.200,M025,0,25,3,162,1,1445.53,2024-11-04 08:06:56,-45236261.0,18,1,0,0,0,0,0.16673003670853698,0
TX002025,AC00087,130.54,2023-04-05 17:20:36,1,1,D000544,173.135.78.201,M074,0,64,0,94,1,11204.62,2024-11-04 08:09:50,-49992554.0,17,2,0,0,0,0,0.011649511584365701,0
TX002026,AC00441,800.29,2023-12-04 16:25:27,0,36,D000400,115.196.150.105,M033,1,20,3,84,1,693.4,2024-11-04 08:11:42,-29000775.0,16,0,0,0,0,0,1.1524913594470045,0
TX002027,AC00069,8.81,2023-05-22 16:57:30,1,9,D000462,35.67.21.23,M046,2,57,0,165,1,13523.65,2024-11-04 08:09:40,-45933130.0,16,0,0,0,0,0,0.0006514031786404824,0
TX002028,AC00020,28.52,2023-06-02 16:54:12,1,11,D000700,40.10.25.102,M021,0,20,3,163,1,662.51,2024-11-04 08:08:28,-44982856.0,16,4,0,0,0,0,0.04298352700034664,0
TX002029,AC00172,431.31,2023-05-01 16:18:16,0,1,D000363,223.189.165.37,M021,2,23,3,99,1,342.73,2024-11-04 08:09:29,-47749873.0,16,0,0,0,0,0,1.2547930061385388,0
TX002030,AC00237,885.33,2023-08-22 18:41:50,0,33,D000413,40.226.196.34,M025,0,47,1,59,1,7764.16,2024-11-04 08:10:03,-37978093.0,18,1,0,1,0,0,0.11401310468811976,0
TX002031,AC00186,199.23,2023-09-04 16:04:27,1,40,D000183,24.148.92.177,M052,0,29,1,54,1,9834.0,2024-11-04 08:07:46,-36864199.0,16,0,0,0,0,0,0.020257244534824605,0
TX002032,AC00165,42.26,2023-10-26 16:19:25,1,33,D000214,59.132.247.252,M080,0,44,0,171,1,268.77,2024-11-04 08:09:35,-32370610.0,16,3,0,0,0,0,0.15665196278311155,0
TX002033,AC00438,166.06,2023-07-14 16:06:06,1,16,D000195,85.239.236.80,M020,0,30,1,172,1,5397.68,2024-11-04 08:07:04,-41356858.0,16,4,0,0,0,0,0.030759370809160757,0
TX002034,AC00435,357.72,2023-08-07 17:29:48,1,24,D000334,3.70.1.133,M082,0,53,2,25,1,7659.5,2024-11-04 08:11:19,-39278491.0,17,0,0,0,0,0,0.04669669081652634,0
TX002035,AC00472,588.37,2023-01-05 17:48:29,1,9,D000482,49.20.211.229,M100,2,28,3,284,1,1926.08,2024-11-04 08:07:39,-57766750.0,17,3,0,0,0,0,0.305316852439961,0
TX002036,AC00446,72.82,2023-11-10 16:50:35,1,15,D000453,25.188.196.47,M063,2,68,0,127,1,6911.62,2024-11-04 08:06:49,-31072574.0,16,4,0,0,0,0,0.010534356003946404,0
TX002037,AC00427,162.36,2023-11-22 16:10:32,1,40,D000315,125.89.163.224,M069,2,36,1,147,1,7527.04,2024-11-04 08:09:02,-30038310.0,16,2,0,0,0,0,0.021567366804639724,0
TX002038,AC00230,584.82,2023-10-17 16:11:26,0,26,D000594,201.114.165.141,M057,2,43,0,109,1,12071.1,2024-11-04 08:09:47,-33148701.0,16,1,0,0,0,0,0.048443932704334794,0
TX002039,AC00172,38.15,2023-10-06 16:37:16,0,28,D000682,110.235.207.187,M065,2,72,2,129,1,1425.47,2024-11-04 08:12:23,-34097707.0,16,4,0,0,0,0,0.02674434092550141,0
TX002040,AC00103,477.54,2023-08-21 17:20:05,0,37,D000386,29.168.185.63,M063,0,23,3,52,1,1598.63,2024-11-04 08:06:48,-38069203.0,17,0,0,0,0,0,0.29853153541756533,0
TX002041,AC00467,639.57,2023-12-18 16:25:18,1,30,D000166,189.183.50.147,M013,1,60,0,43,1,11726.47,2024-11-04 08:12:02,-27791204.0,16,0,0,0,0,0,0.05453605935466047,0
TX002042,AC00094,58.23,2023-07-26 17:25:23,1,31,D000504,200.22.195.243,M068,2,28,3,34,1,9189.76,2024-11-04 08:09:59,-40315476.0,17,2,0,0,0,0,0.006335711083740626,0
TX002043,AC00231,776.21,2023-02-22 17:15:20,0,33,D000656,213.15.9.253,M036,2,78,2,99,1,4895.87,2024-11-04 08:06:38,-53621478.0,17,2,0,0,0,0,0.15851145731865457,0
TX002044,AC00032,248.76,2023-03-20 18:51:53,1,32,D000390,149.46.124.220,M070,1,21,3,117,1,6178.77,2024-11-04 08:09:07,-51369434.0,18,0,0,0,0,0,0.040253925307899806,0
TX002045,AC00241,188.61,2024-01-01 17:16:23,1,4,D000451,107.248.120.12,M083,2,67,2,26,1,7167.57,2024-11-04 08:06:23,-26578200.0,17,0,0,0,0,0,0.026310686789694462,0
TX002046,AC00263,675.37,2023-12-29 16:45:06,0,17,D000508,10.223.224.50,M001,2,56,2,31,1,4704.91,2024-11-04 08:11:11,-26839565.0,16,4,0,0,0,0,0.14351528184771914,0
TX002047,AC00012,94.82,2023-03-21 16:36:30,0,8,D000123,175.230.206.232,M011,1,67,2,56,1,1267.72,2024-11-04 08:12:17,-51291347.0,16,1,0,0,0,0,0.07473674254366605,0
TX002048,AC00009,425.18,2023-02-20 16:16:39,0,14,D000270,27.93.195.98,M057,2,59,1,135,1,5790.55,2024-11-04 08:11:26,-53798087.0,16,0,0,0,0,0,0.07341385294092255,0
TX002049,AC00041,50.28,2023-02-02 16:20:28,1,28,D000544,196.244.194.198,M057,1,60,1,65,1,5729.1,2024-11-04 08:06:46,-55352778.0,16,3,0,0,0,0,0.008774715973543219,0
TX002050,AC00317,864.72,2023-08-25 16:35:39,0,11,D000622,161.71.2.223,M018,1,34,1,58,1,7379.38,2024-11-04 08:11:10,-37726531.0,16,4,0,0,0,0,0.11716469883664526,0
TX002051,AC00475,70.68,2023-11-22 17:01:08,1,12,D000138,13.88.251.53,M016,2,25,3,105,1,1478.41,2024-11-04 08:10:55,-30035387.0,17,2,0,0,0,0,0.04777580251586781,0
TX002052,AC00181,261.77,2023-01-12 18:07:21,1,6,D000026,82.75.200.117,M004,2,28,3,46,1,824.71,2024-11-04 08:11:48,-57161067.0,18,3,0,0,0,0,0.3170241368034782,0
TX002053,AC00120,183.22,2023-10-05 18:40:15,1,25,D000290,64.15.0.66,M099,0,27,3,63,1,1024.42,2024-11-04 08:07:27,-34176432.0,18,3,0,0,0,0,0.1786780051101012,0
TX002054,AC00331,58.32,2023-07-31 16:21:15,0,21,D000135,87.50.72.69,M011,1,29,1,275,4,6027.49,2024-11-04 08:06:58,-39887143.0,16,0,0,0,1,0,0.00967406431793036,0
TX002055,AC00500,156.86,2023-01-30 16:37:53,1,5,D000168,11.167.243.171,M099,0,51,0,102,1,14453.35,2024-11-04 08:10:27,-55611154.0,16,0,0,0,0,0,0.010852096427718992,0
TX002056,AC00292,120.67,2023-12-25 18:16:39,1,7,D000119,214.247.164.80,M040,0,42,0,233,1,5374.54,2024-11-04 08:12:08,-27179729.0,18,0,0,0,0,0,0.022447977319487902,0
TX002057,AC00436,308.62,2023-10-06 18:59:06,0,34,D000482,61.95.76.233,M047,1,59,1,101,1,9148.08,2024-11-04 08:06:47,-34088861.0,18,4,0,0,0,0,0.03373235341695559,0
TX002058,AC00476,506.81,2023-12-20 16:17:24,1,25,D000650,138.220.61.84,M091,0,59,1,41,1,2757.23,2024-11-04 08:08:00,-27618636.0,16,2,0,0,0,0,0.18374464783574973,0
TX002059,AC00391,328.39,2023-11-09 16:47:01,1,27,D000396,110.150.1.201,M013,0,41,1,108,1,2523.83,2024-11-04 08:11:57,-31159496.0,16,3,0,0,0,0,0.13006420234233593,0
TX002060,AC00267,796.3,2023-03-22 16:03:01,1,2,D000225,93.160.83.196,M062,1,67,2,64,1,1498.79,2024-11-04 08:08:32,-51206731.0,16,2,0,0,0,0,0.5309409984064436,0
TX002061,AC00034,72.47,2023-10-17 18:02:43,1,4,D000066,89.18.54.235,M083,2,29,0,72,1,1305.56,2024-11-04 08:11:10,-33142107.0,18,1,0,0,0,0,0.055466262552045065,0
TX002062,AC00425,279.6,2023-05-31 16:28:06,1,13,D000452,182.84.41.229,M097,0,25,3,131,1,1910.9,2024-11-04 08:06:53,-45157127.0,16,2,0,0,0,0,0.14624195826141534,0
TX002063,AC00048,304.2,2023-06-08 16:06:13,1,16,D000652,11.188.75.155,M083,2,25,3,102,1,423.64,2024-11-04 08:10:19,-44467446.0,16,3,0,0,0,0,0.7163715146948003,0
TX002064,AC00110,351.38,2023-06-26 18:41:55,1,27,D000254,47.82.77.181,M026,1,64,2,21,1,7606.63,2024-11-04 08:06:32,-42902677.0,18,0,0,0,0,0,0.04618784036552776,0
TX002065,AC00427,86.07,2023-11-20 18:40:45,1,9,D000355,192.163.114.167,M078,1,31,0,23,1,842.56,2024-11-04 08:12:19,-30202294.0,18,0,0,0,0,0,0.10203186495329318,0
TX002066,AC00483,604.5,2023-08-08 18:39:24,1,32,D000501,31.127.129.152,M073,0,28,3,80,1,709.42,2024-11-04 08:06:32,-39187628.0,18,1,0,0,0,0,0.8509050983925003,0
TX002067,AC00310,258.7,2023-02-22 17:12:15,1,5,D000285,161.71.2.223,M035,0,27,3,123,1,1358.37,2024-11-04 08:06:36,-53621661.0,17,2,0,0,0,0,0.19030874596320355,0
TX002068,AC00179,994.63,2023-06-21 16:00:07,1,2,D000345,147.119.62.178,M030,2,61,0,158,1,13538.14,2024-11-04 08:09:25,-43344558.0,16,2,0,1,0,0,0.07346330712290441,0
TX002069,AC00363,11.46,2023-01-31 17:14:32,0,2,D000232,179.43.245.131,M027,1,75,2,64,1,7258.33,2024-11-04 08:08:10,-55522418.0,17,1,0,0,0,0,0.0015786580855257993,0
TX002070,AC00080,63.76,2023-06-27 17:44:24,1,35,D000211,134.222.122.238,M002,0,69,2,100,1,4980.26,2024-11-04 08:10:22,-42819958.0,17,1,0,0,0,0,0.01279997430369023,0
TX002071,AC00158,446.83,2023-06-26 18:51:31,0,24,D000378,77.92.193.22,M051,1,55,2,143,1,1623.5,2024-11-04 08:09:33,-42902282.0,18,0,0,0,0,0,0.2750569405971068,0
TX002072,AC00033,63.54,2023-05-22 18:23:18,1,9,D000195,51.250.122.123,M045,0,26,1,136,1,4401.78,2024-11-04 08:07:31,-45927853.0,18,0,0,0,0,0,0.014431790823070879,0
TX002073,AC00492,81.11,2023-10-16 18:07:26,1,5,D000402,51.250.46.149,M044,2,48,1,110,1,2051.37,2024-11-04 08:07:46,-33228020.0,18,0,0,0,0,0,0.03952016449275716,0
TX002074,AC00228,441.26,2023-02-27 16:07:46,0,40,D000490,92.180.81.50,M074,1,58,0,87,5,13704.92,2024-11-04 08:11:41,-53193835.0,16,0,0,0,1,0,0.03219484719011931,0
TX002075,AC00058,170.96,2023-12-28 16:46:46,1,42,D000644,96.24.89.146,M083,1,64,0,69,1,13374.89,2024-11-04 08:06:53,-26925607.0,16,3,0,0,0,0,0.012781205587067478,0
